Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
12-October-2006,13.31,14.09,13.31,13.71,13.313725490196078431,102,3,1358.00,101,99.02,0.78,0.40
11-October-2006,14.00,14.00,13.61,13.70,13.847215377033021192,2029,9,28096.00,2029,100.00,0.39,-0.30
10-October-2006,14.00,14.05,14.00,14.00,14.011428571428571428,1050,9,14712.00,1050,100.00,0.05,0.00
9-October-2006,13.55,13.90,13.30,13.90,13.561133603238866396,2470,21,33496.00,2052,83.08,0.60,0.35
6-October-2006,13.52,13.83,13.51,13.55,13.576923076923076923,754,8,10237.00,754,100.00,0.32,0.03
5-October-2006,13.75,14.10,13.71,13.71,13.722950819672131147,610,7,8371.00,610,100.00,0.39,-0.04
4-October-2006,14.80,14.80,13.80,14.35,14.130000000000000000,400,4,5652.00,350,87.50,1.00,-0.45
3-October-2006,13.90,13.90,13.90,13.90,13.900000000000000000,100,2,1390.00,100,100.00,0.00,0.00
29-September-2006,13.45,13.90,13.35,13.75,13.554034582132564841,1388,17,18813.00,1353,97.48,0.55,0.30
28-September-2006,13.25,13.95,13.20,13.75,13.691495601173020527,1705,26,23344.00,1650,96.77,0.75,0.50
27-September-2006,14.70,14.70,13.05,13.10,13.745091401489505754,2954,31,40603.00,2582,87.41,1.65,-1.60
26-September-2006,12.30,14.15,12.30,13.80,13.333834586466165413,5320,39,70936.00,5100,95.86,1.85,1.50
25-September-2006,13.30,13.90,12.90,12.90,13.200968523002421307,2891,32,38164.00,2790,96.51,1.00,-0.40
22-September-2006,13.50,14.45,13.25,13.55,13.615878843506195502,2179,25,29669.00,1914,87.84,1.20,0.05
21-September-2006,13.05,14.00,13.00,13.75,13.405256365129649184,8523,39,114253.00,8217,96.41,1.00,0.70
20-September-2006,13.70,13.95,13.60,13.95,13.609561752988047808,502,8,6832.00,500,99.60,0.35,0.25
19-September-2006,13.75,14.50,13.75,14.15,14.030927835051546391,1552,10,21776.00,1051,67.72,0.75,0.40
18-September-2006,14.50,14.50,13.80,13.90,13.897769516728624535,1614,14,22431.00,1602,99.26,0.70,-0.60
15-September-2006,14.15,14.15,13.90,13.90,14.022909698996655518,5980,27,83857.00,5930,99.16,0.25,-0.25
14-September-2006,14.50,14.85,14.40,14.40,14.504149377593360995,3856,29,55928.00,3270,84.80,0.45,-0.10
13-September-2006,14.80,15.15,14.60,15.15,14.877748460861917326,2274,26,33832.00,1760,77.40,0.55,0.35
12-September-2006,15.45,15.60,14.45,15.25,15.091397849462365591,1860,25,28070.00,1540,82.80,1.15,-0.20
11-September-2006,14.25,15.00,13.75,14.90,14.823937554206418039,6918,45,102552.00,6218,89.88,1.25,0.65
8-September-2006,14.80,14.80,14.25,14.30,14.336387701079209936,4911,23,70406.00,4911,100.00,0.55,-0.50
6-September-2006,15.15,15.30,14.70,14.95,15.152564102564102564,1560,16,23638.00,1360,87.18,0.60,-0.20
5-September-2006,15.00,15.00,14.60,14.70,14.727272727272727272,660,5,9720.00,620,93.94,0.40,-0.30
4-September-2006,14.50,15.00,14.50,15.00,14.733333333333333333,300,5,4420.00,180,60.00,0.50,0.50
1-September-2006,15.30,15.30,14.60,15.20,15.169000000000000000,1000,11,15169.00,950,95.00,0.70,-0.10
30-August-2006,14.70,15.20,14.70,15.20,14.795862068965517241,725,7,10727.00,700,96.55,0.50,0.50
29-August-2006,14.85,14.85,14.54,14.85,14.693654266958424507,1828,13,26860.00,1808,98.91,0.31,0.00
28-August-2006,15.15,15.15,14.54,14.55,14.848235294117647058,1700,20,25242.00,1700,100.00,0.61,-0.60
25-August-2006,15.60,15.61,15.20,15.30,15.433849821215733015,2517,19,38847.00,2517,100.00,0.41,-0.30
24-August-2006,15.74,15.80,15.74,15.80,15.784119106699751861,806,7,12722.00,806,100.00,0.06,0.06
23-August-2006,14.60,15.20,14.60,15.20,14.632075471698113207,212,2,3102.00,212,100.00,0.60,0.60
22-August-2006,14.59,14.65,14.58,14.65,14.608328304164152082,1657,8,24206.00,1657,100.00,0.07,0.06
21-August-2006,14.04,14.35,13.60,13.96,14.118938700823421774,1093,11,15432.00,1093,100.00,0.75,-0.08
18-August-2006,14.34,14.34,13.55,13.67,13.783783783783783783,370,7,5100.00,370,100.00,0.79,-0.67
17-August-2006,14.00,14.64,13.81,14.00,14.002762430939226519,362,6,5069.00,362,100.00,0.83,0.00
16-August-2006,14.10,14.28,14.10,14.28,14.268000000000000000,1000,5,14268.00,1000,100.00,0.18,0.18
14-August-2006,13.90,14.11,13.36,13.63,13.878088077336197636,1862,15,25841.00,1862,100.00,0.75,-0.27
11-August-2006,14.49,14.49,13.27,13.45,13.726951918835465372,2267,21,31119.00,2267,100.00,1.22,-1.04
10-August-2006,14.30,14.48,13.81,13.83,13.946124244090159428,1819,14,25368.00,1819,100.00,0.67,-0.47
9-August-2006,14.58,14.58,14.53,14.53,14.557142857142857142,350,3,5095.00,350,100.00,0.05,-0.05
8-August-2006,14.69,14.69,14.10,14.34,14.345833333333333333,240,2,3443.00,240,100.00,0.59,-0.35
7-August-2006,13.96,14.60,13.95,14.59,14.312408759124087591,1370,6,19608.00,1370,100.00,0.65,0.63
3-August-2006,14.80,14.80,14.50,14.65,14.650000000000000000,200,3,2930.00,200,100.00,0.30,-0.15
1-August-2006,13.80,14.75,13.80,14.75,13.806930693069306930,202,2,2789.00,202,100.00,0.95,0.95
31-July-2006,14.40,14.90,14.25,14.35,14.535832083958020989,3335,11,48477.00,3335,100.00,0.65,-0.05
28-July-2006,14.50,14.95,14.30,14.95,14.378947368421052631,2755,10,39614.00,2755,100.00,0.65,0.45
27-July-2006,15.35,15.35,14.50,15.05,14.865753424657534246,365,11,5426.00,365,100.00,0.85,-0.30
26-July-2006,13.90,15.15,13.80,15.00,14.428231939163498098,2104,21,30357.00,2104,100.00,1.35,1.10
25-July-2006,14.05,14.45,14.00,14.45,14.263157894736842105,475,5,6775.00,475,100.00,0.45,0.40
24-July-2006,14.00,14.00,14.00,14.00,14.000000000000000000,275,1,3850.00,275,100.00,0.00,0.00
21-July-2006,14.00,14.00,14.00,14.00,14.000000000000000000,100,2,1400.00,100,100.00,0.00,0.00
20-July-2006,14.10,14.95,14.10,14.25,14.166233766233766233,385,7,5454.00,385,100.00,0.85,0.15
19-July-2006,15.25,15.25,14.55,14.55,15.050000000000000000,700,2,10535.00,700,100.00,0.70,-0.70
18-July-2006,15.50,15.50,15.25,15.30,15.339130434782608695,460,6,7056.00,460,100.00,0.25,-0.20
17-July-2006,16.00,16.00,15.40,16.00,15.880000000000000000,750,6,11910.00,750,100.00,0.60,0.00
14-July-2006,14.75,15.75,14.70,15.50,15.459565372283576772,5614,11,86790.00,5614,100.00,1.05,0.75
13-July-2006,15.15,15.25,15.00,15.15,15.137500000000000000,1200,6,18165.00,1200,100.00,0.25,0.00
12-July-2006,15.40,15.40,15.25,15.30,15.328461538461538461,1300,4,19927.00,1300,100.00,0.15,-0.10
11-July-2006,15.00,15.90,15.00,15.90,15.638571428571428571,700,6,10947.00,700,100.00,0.90,0.90
10-July-2006,15.65,15.65,15.05,15.15,15.136666666666666666,1500,11,22705.00,1500,100.00,0.60,-0.50
7-July-2006,16.00,16.00,15.75,15.80,15.760000000000000000,25,2,394.00,25,100.00,0.25,-0.20
6-July-2006,16.40,16.50,16.35,16.40,16.358947368421052631,950,7,15541.00,950,100.00,0.15,0.00
5-July-2006,16.25,16.75,15.65,16.75,15.915492957746478873,852,7,13560.00,852,100.00,1.10,0.50
4-July-2006,16.75,17.30,16.05,16.10,16.500000000000000000,410,9,6765.00,410,100.00,1.25,-0.65
3-July-2006,16.75,16.75,16.55,16.55,16.643153526970954356,482,6,8022.00,482,100.00,0.20,-0.20
30-June-2006,17.60,17.60,16.20,17.40,16.549593495934959349,1230,13,20356.00,1230,100.00,1.40,-0.20
29-June-2006,16.35,16.95,16.30,16.95,16.330097087378640776,103,4,1682.00,100,97.09,0.65,0.60
28-June-2006,16.40,17.45,16.35,16.70,16.700000000000000000,2000,10,33400.00,1200,60.00,1.10,0.30
27-June-2006,17.25,17.25,17.15,17.20,17.166666666666666666,750,14,12875.00,720,96.00,0.10,-0.05
26-June-2006,19.30,19.50,18.00,18.00,18.989384288747346072,1884,13,35776.00,1584,84.08,1.50,-1.30
23-June-2006,18.40,18.60,18.40,18.60,18.585714285714285714,1400,9,26020.00,1400,100.00,0.20,0.20
22-June-2006,17.00,17.75,17.00,17.75,17.707391304347826086,2300,11,40727.00,2250,97.83,0.75,0.75
21-June-2006,16.95,16.95,16.15,16.95,16.874113475177304964,1692,17,28551.00,1542,91.13,0.80,0.00
20-June-2006,16.00,16.15,16.00,16.15,16.117688022284122562,1436,11,23145.00,1436,100.00,0.15,0.15
19-June-2006,14.95,15.65,14.95,15.40,15.367500000000000000,400,6,6147.00,350,87.50,0.70,0.45
16-June-2006,14.20,15.50,14.10,15.05,14.855727554179566563,6460,43,95968.00,3970,61.46,1.40,0.85
15-June-2006,15.00,15.50,14.10,14.80,14.724722991689750692,2888,26,42525.00,2325,80.51,1.40,-0.20
14-June-2006,14.85,14.85,14.80,14.80,14.812785388127853881,876,10,12976.00,876,100.00,0.05,-0.05
13-June-2006,16.30,16.30,15.55,15.55,15.647204968944099378,805,10,12596.00,805,100.00,0.75,-0.75
12-June-2006,17.15,17.15,16.30,16.35,16.523514851485148514,808,8,13351.00,804,99.50,0.85,-0.80
9-June-2006,17.15,17.15,17.15,17.15,17.150000000000000000,220,4,3773.00,220,100.00,0.00,0.00
8-June-2006,18.00,18.00,18.00,18.00,18.000000000000000000,350,2,6300.00,350,100.00,0.00,0.00
2-June-2006,18.90,18.90,18.90,18.90,18.900000000000000000,500,1,9450.00,500,100.00,0.00,0.00
1-June-2006,18.80,18.80,17.85,18.05,18.079207920792079207,1010,8,18260.00,1010,100.00,0.95,-0.75
31-May-2006,18.80,18.80,18.75,18.75,18.755555555555555555,135,5,2532.00,135,100.00,0.05,-0.05
30-May-2006,19.25,20.00,18.30,19.70,18.844279661016949152,1888,12,35578.00,1888,100.00,1.70,0.45
29-May-2006,18.60,20.00,18.60,19.05,19.761753829899630216,1893,14,37409.00,1893,100.00,1.40,0.45
26-May-2006,19.25,19.25,19.25,19.25,19.249398556535685645,1247,13,24004.00,1247,100.00,0.00,0.00
25-May-2006,18.15,18.35,17.90,18.35,18.115384615384615384,702,10,12717.00,702,100.00,0.45,0.20
24-May-2006,19.05,20.20,18.65,18.80,18.892239467849223946,2255,16,42602.00,2255,100.00,1.55,-0.25
23-May-2006,19.55,20.25,19.50,19.60,19.691011235955056179,712,10,14020.00,712,100.00,0.75,0.05
22-May-2006,19.50,19.50,19.50,19.50,19.500000000000000000,750,9,14625.00,750,100.00,0.00,0.00
19-May-2006,21.90,21.90,20.50,20.50,20.561904761904761904,105,3,2159.00,105,100.00,1.40,-1.40
18-May-2006,22.70,22.70,20.60,21.00,21.383809523809523809,1050,17,22453.00,1050,100.00,2.10,-1.70
17-May-2006,22.15,22.15,21.60,21.65,21.805000000000000000,400,6,8722.00,400,100.00,0.55,-0.50
16-May-2006,22.25,23.90,22.25,22.30,22.404360345536816125,2431,19,54465.00,2431,100.00,1.65,0.05
15-May-2006,24.00,24.00,23.40,23.40,23.651872399445214979,2163,26,51159.00,2163,100.00,0.60,-0.60
12-May-2006,23.00,24.80,23.00,24.60,24.021088435374149659,4410,31,105933.00,4410,100.00,1.80,1.60
11-May-2006,23.95,24.30,23.10,24.20,24.006459627329192546,4025,24,96626.00,4025,100.00,1.20,0.25
10-May-2006,22.00,23.30,22.00,23.30,23.158861428983556111,10399,32,240829.00,10399,100.00,1.30,1.30
9-May-2006,22.95,23.50,21.75,22.20,22.655155989521314598,4199,24,95129.00,4199,100.00,1.75,-0.75
8-May-2006,22.50,22.50,20.60,22.50,22.214917127071823204,1810,19,40209.00,1810,100.00,1.90,0.00
5-May-2006,22.55,22.55,21.25,21.50,22.170923756481659304,5207,42,115444.00,5207,100.00,1.30,-1.05
4-May-2006,19.60,21.50,19.60,21.50,21.019384264538198403,4385,24,92170.00,4385,100.00,1.90,1.90
3-May-2006,20.65,20.65,20.50,20.50,20.604615384615384615,650,5,13393.00,650,100.00,0.15,-0.15
2-May-2006,21.00,21.00,20.40,20.45,20.663125000000000000,1600,7,33061.00,1600,100.00,0.60,-0.55
29-April-2006,21.45,21.75,21.00,21.10,21.329090909090909090,1100,6,23462.00,1100,100.00,0.75,-0.35
28-April-2006,19.95,21.75,19.95,21.75,20.173497465604634322,6905,23,139298.00,6905,100.00,1.80,1.80
27-April-2006,19.65,21.00,19.65,20.95,20.566800000000000000,2500,10,51417.00,2500,100.00,1.35,1.30
26-April-2006,20.05,20.50,19.45,20.50,20.046975088967971530,2810,10,56332.00,2810,100.00,1.05,0.45
25-April-2006,20.50,20.50,20.05,20.35,20.431428571428571428,1050,5,21453.00,1050,100.00,0.45,-0.15
24-April-2006,19.65,20.90,19.65,20.90,20.565000000000000000,1200,8,24678.00,1200,100.00,1.25,1.25
21-April-2006,20.25,22.20,20.25,20.50,20.929549579277346972,6061,40,126854.00,6061,100.00,1.95,0.25
20-April-2006,20.60,21.30,20.25,21.30,20.914840548726171387,11226,27,234790.00,11226,100.00,1.05,0.70
19-April-2006,23.35,23.35,21.15,21.30,21.604148783977110157,6990,38,151013.00,6990,100.00,2.20,-2.05
18-April-2006,23.40,23.60,22.00,22.25,22.424973544973544973,4725,15,105958.00,4725,100.00,1.60,-1.15
17-April-2006,22.40,23.70,22.40,22.65,23.114728682170542635,2580,15,59636.00,2580,100.00,1.30,0.25
13-April-2006,22.30,23.90,22.25,22.90,22.746159157604004833,11586,51,263537.00,11586,100.00,1.65,0.60
12-April-2006,24.90,25.35,23.05,23.40,24.626732174351221970,7938,36,195487.00,7938,100.00,2.30,-1.50
10-April-2006,22.75,25.00,22.75,24.15,24.315533980582524271,5150,38,125225.00,5150,100.00,2.25,1.40
7-April-2006,25.65,25.70,23.70,23.85,24.913812949640287769,27800,81,692604.00,27800,100.00,2.00,-1.80
5-April-2006,24.00,24.50,23.05,24.50,24.433952862623947381,20069,62,490365.00,20069,100.00,1.45,0.50
4-April-2006,24.25,24.25,22.50,23.35,24.105696723908497560,15781,60,380412.00,15781,100.00,1.75,-0.90
3-April-2006,22.40,23.10,22.40,23.10,22.964122454633605762,7219,26,165778.00,7219,100.00,0.70,0.70
31-March-2006,22.00,22.00,21.15,22.00,21.698654708520179372,2230,11,48388.00,2230,100.00,0.85,0.00
30-March-2006,22.40,23.10,22.10,22.10,22.610767768005704777,8414,37,190247.00,8414,100.00,1.00,-0.30
29-March-2006,23.75,23.75,22.90,23.25,23.429158455281143863,23849,84,558762.00,23849,100.00,0.85,-0.50
28-March-2006,22.00,22.65,21.50,22.65,22.389012875536480686,11650,43,260832.00,11650,100.00,1.15,0.65
27-March-2006,21.50,21.60,21.50,21.60,21.585544656685596282,9685,27,209056.00,9685,100.00,0.10,0.10
24-March-2006,19.95,21.15,19.95,20.60,20.979285954866958571,17814,64,373725.00,17814,100.00,1.20,0.65
23-March-2006,20.45,20.45,19.60,20.15,20.199415068711070864,81719,108,1650676.00,81719,100.00,0.85,-0.30
22-March-2006,19.50,19.50,19.50,19.50,19.499854862119013062,3445,16,67177.00,3445,100.00,0.00,0.00
21-March-2006,18.60,18.60,18.60,18.60,18.600000000000000000,2975,14,55335.00,2975,100.00,0.00,0.00
20-March-2006,17.75,17.75,17.75,17.75,17.750000000000000000,3500,5,62125.00,3500,100.00,0.00,0.00
17-March-2006,17.20,17.20,16.75,16.95,16.778387953941541186,11290,16,189428.00,11290,100.00,0.45,-0.25
16-March-2006,16.70,17.05,16.70,17.00,16.932075471698113207,795,14,13461.00,795,100.00,0.35,0.30
14-March-2006,18.15,18.15,17.30,17.45,17.402035623409669211,2751,17,47873.00,2751,100.00,0.85,-0.70
13-March-2006,17.30,18.20,17.30,18.20,17.341165972635336109,6724,14,116602.00,6724,100.00,0.90,0.90
10-March-2006,16.60,18.25,16.60,18.20,17.374039735099337748,11325,32,196761.00,11325,100.00,1.65,1.60
9-March-2006,17.45,17.45,17.45,17.45,17.428571428571428571,35,4,610.00,35,100.00,0.00,0.00
8-March-2006,17.95,18.35,17.95,18.35,18.108000000000000000,1000,5,18108.00,1000,100.00,0.40,0.40
7-March-2006,17.10,17.90,16.45,17.90,17.012080536912751677,5215,16,88718.00,5215,100.00,1.45,0.80
6-March-2006,17.05,17.10,17.05,17.05,17.057142857142857142,105,5,1791.00,105,100.00,0.05,0.00
3-March-2006,16.55,17.00,16.55,16.95,16.870771408351026185,7065,14,119192.00,7065,100.00,0.45,0.40
2-March-2006,16.30,16.55,16.20,16.25,16.232446808510638297,7520,15,122068.00,7520,100.00,0.35,-0.05
1-March-2006,16.25,17.00,15.90,17.00,16.179681412864687040,23102,28,373783.00,23102,100.00,1.10,0.75
28-February-2006,16.20,17.40,16.15,16.70,16.378486055776892430,502,6,8222.00,502,100.00,1.25,0.50
27-February-2006,17.55,17.90,16.55,16.90,16.857404440375371938,8738,31,147300.00,8738,100.00,1.35,-0.65
24-February-2006,17.45,17.45,16.25,17.40,17.201568627450980392,8925,31,153524.00,8925,100.00,1.20,-0.05
23-February-2006,16.50,16.65,16.50,16.65,16.627118644067796610,5900,4,98100.00,5900,100.00,0.15,0.15
22-February-2006,16.30,17.35,16.30,16.55,16.332051282051282051,2340,7,38217.00,2340,100.00,1.05,0.25
21-February-2006,16.10,17.50,16.10,17.05,16.306285714285714285,1750,12,28536.00,1750,100.00,1.40,0.95
20-February-2006,16.65,17.55,16.65,16.75,16.685078318219291014,12130,29,202390.00,12130,100.00,0.90,0.10
17-February-2006,17.35,17.50,17.00,17.50,17.203932762448461782,3153,13,54244.00,3153,100.00,0.50,0.15
16-February-2006,17.25,17.80,17.25,17.80,17.302040816326530612,245,3,4239.00,245,100.00,0.55,0.55
15-February-2006,17.90,17.90,17.40,17.50,17.641556291390728476,1208,8,21311.00,1208,100.00,0.50,-0.40
14-February-2006,17.15,18.40,17.15,17.50,17.607349081364829396,1905,11,33542.00,1905,100.00,1.25,0.35
13-February-2006,18.05,18.05,18.00,18.00,18.010434782608695652,1150,9,20712.00,1150,100.00,0.05,-0.05
10-February-2006,17.65,18.00,17.65,18.00,17.737500000000000000,400,4,7095.00,400,100.00,0.35,0.35
8-February-2006,18.85,18.85,17.40,17.65,17.662500000000000000,4800,16,84780.00,4800,100.00,1.45,-1.20
7-February-2006,17.55,18.25,17.55,18.20,18.070000000000000000,800,8,14456.00,800,100.00,0.70,0.65
6-February-2006,18.05,18.45,17.20,18.40,17.444533120510774142,2506,11,43716.00,2506,100.00,1.25,0.35
3-February-2006,17.85,18.45,17.80,18.00,18.163398692810457516,1530,6,27790.00,1530,100.00,0.65,0.15
2-February-2006,17.60,17.75,17.45,17.70,17.606373347818214738,5523,14,97240.00,5523,100.00,0.30,0.10
1-February-2006,18.00,18.45,17.45,17.75,17.650915750915750915,2730,16,48187.00,2730,100.00,1.00,-0.25
31-January-2006,18.55,19.30,18.30,18.35,18.549326145552560646,3710,17,68818.00,3710,100.00,1.00,-0.20
30-January-2006,18.90,19.65,18.85,19.25,19.100467289719626168,1712,15,32700.00,1712,100.00,0.80,0.35
27-January-2006,19.25,20.65,19.25,19.80,19.955614973262032085,1870,18,37317.00,1870,100.00,1.40,0.55
25-January-2006,20.20,20.50,20.00,20.00,20.168752277973514761,8231,28,166009.00,8231,100.00,0.50,-0.20
24-January-2006,20.50,21.00,19.85,20.85,20.373408048904737646,3926,20,79986.00,3926,100.00,1.15,0.35
23-January-2006,19.75,20.50,19.75,20.10,19.828000000000000000,250,4,4957.00,250,100.00,0.75,0.35
20-January-2006,20.10,20.85,20.00,20.70,20.267254038179148311,681,10,13802.00,681,100.00,0.85,0.60
19-January-2006,20.55,20.85,19.65,20.85,19.983211678832116788,5480,18,109508.00,5480,100.00,1.20,0.30
18-January-2006,21.35,21.35,20.55,20.60,20.736666666666666666,1200,6,24884.00,1200,100.00,0.80,-0.75
17-January-2006,21.95,22.00,21.00,21.60,21.345739130434782608,2875,21,61369.00,2875,100.00,1.00,-0.35
16-January-2006,21.10,22.00,21.00,21.70,21.684413085311096856,3118,26,67612.00,3118,100.00,1.00,0.60
13-January-2006,21.80,22.05,21.10,21.40,21.417397002211483331,12209,52,261485.00,12209,100.00,0.95,-0.40
12-January-2006,21.00,22.00,20.80,21.00,21.262922122674017918,2902,37,61705.00,2902,100.00,1.20,0.00
10-January-2006,22.50,22.60,20.50,21.60,22.146309494552306053,12207,53,270340.00,12207,100.00,2.10,-0.90
9-January-2006,21.45,21.55,21.45,21.55,21.544500846023688663,5910,27,127328.00,5910,100.00,0.10,0.10
6-January-2006,19.80,20.55,19.80,20.55,20.539625360230547550,2776,18,57018.00,2776,100.00,0.75,0.75
5-January-2006,19.20,19.60,19.20,19.60,19.460205032618825722,5365,21,104404.00,5365,100.00,0.40,0.40
4-January-2006,18.50,19.65,18.50,18.70,18.882637362637362637,2275,19,42958.00,2275,100.00,1.15,0.20
3-January-2006,19.00,19.80,18.40,19.30,19.124236252545824847,2946,25,56340.00,2946,100.00,1.40,0.30
2-January-2006,18.40,18.90,18.40,18.90,18.483333333333333333,180,5,3327.00,180,100.00,0.50,0.50
30-December-2005,19.20,19.20,18.40,18.75,19.049032258064516129,1550,8,29526.00,1550,100.00,0.80,-0.45
29-December-2005,19.00,19.00,18.25,18.35,18.606521739130434782,460,5,8559.00,460,100.00,0.75,-0.65
28-December-2005,17.60,19.20,17.60,18.50,18.434679334916864608,2105,13,38805.00,2105,100.00,1.60,0.90
27-December-2005,18.50,18.50,17.55,18.50,18.258236865538735529,1123,12,20504.00,1123,100.00,0.95,0.00
26-December-2005,17.75,18.25,17.70,18.25,17.849933598937583001,1506,12,26882.00,1506,100.00,0.55,0.50
23-December-2005,19.30,19.35,18.05,18.55,19.048080373161105130,5574,24,106174.00,5574,100.00,1.30,-0.75
22-December-2005,18.80,18.90,18.35,18.45,18.588811188811188811,715,6,13291.00,715,100.00,0.55,-0.35
21-December-2005,19.20,19.30,19.15,19.30,19.209393939393939393,3300,7,63391.00,3300,100.00,0.15,0.10
20-December-2005,19.00,19.75,19.00,19.75,19.541714285714285714,3500,10,68396.00,3500,100.00,0.75,0.75
19-December-2005,19.05,20.50,19.05,19.60,20.056537102473498233,7358,24,147576.00,7358,100.00,1.45,0.55
16-December-2005,20.00,20.85,19.90,19.95,20.221408450704225352,1775,8,35893.00,1775,100.00,0.95,-0.05
15-December-2005,20.55,21.00,20.00,20.05,20.263586475482386263,5649,31,114469.00,5649,100.00,1.00,-0.50
14-December-2005,21.05,21.85,20.55,20.85,21.169687500000000000,3200,13,67743.00,3200,100.00,1.30,-0.20
13-December-2005,21.60,22.25,21.50,21.55,21.932652497929892354,3623,19,79462.00,3623,100.00,0.75,-0.05
12-December-2005,21.95,22.35,21.15,21.20,21.516028955532574974,2901,24,62418.00,2901,100.00,1.20,-0.75
9-December-2005,21.50,22.45,20.85,21.90,21.900788436268068331,3044,28,66666.00,3044,100.00,1.60,0.40
8-December-2005,22.60,22.90,21.55,21.90,22.597286900182223122,9878,42,223216.00,9878,100.00,1.35,-0.70
7-December-2005,20.15,21.90,19.90,21.90,20.849075715370979994,23694,75,493998.00,23694,100.00,2.00,1.75
6-December-2005,20.40,20.90,19.30,20.90,20.408728784205057152,5774,38,117840.00,5774,100.00,1.60,0.50
5-December-2005,19.40,20.40,18.75,20.00,19.910129870129870129,3850,30,76654.00,3850,100.00,1.65,0.60
